benefit_id,card_id,min_amount,min_amount_source,category_id,group_name,benefit_type,rate,fixed_amount,unit_basis,unit_type,raw_text,classification_status
1014,1529,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3000,,,"영화업종 3,000원 청구할인",CONFIRMED
1015,1532,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3000,,,"모든 영화관 3,000원 청구할인",CONFIRMED
1016,1532,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 자유이용권 50% 현장할인,CONFIRMED
1017,1544,100000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,옥션 · G마켓 5% 청구할인,CONFIRMED
1018,1544,100000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3500,,,"인터파크 3,500원 청구할인",CONFIRMED
1019,1544,100000,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,10.0,,,,제너두 둔내 펜션 10%~40% 현장할인,CONFIRMED
1020,1544,100000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,"백화점 및 할인점 2~3개월 무이자할부
국내 면세점 2~3개월 무이자할부",CONFIRMED
1021,1549,0,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3500,,,"인터파크 영화예매 1매당 3,500원 청구 할인",CONFIRMED
1022,1549,0,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,2~3개월 무이자할부 서비스,CONFIRMED
1023,1549,0,CARD_LEVEL,4,금융,RATE_DISCOUNT,30.0,,,,외국통화 매매 및 여행자 수표 매도 시 매매마진율의 30% 우대,CONFIRMED
1024,1555,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,"VIPS, TGIF 10% 청구할인",CONFIRMED
1025,1555,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,"할리스, 엔제리너스 20% 청구할인",CONFIRMED
1026,1555,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,"롯데월드, 에버랜드, 서울랜드, 이월드(대구), 경주월드, 통도환타지아 자유이용권 50% 현장할인",CONFIRMED
1027,1558,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,3대 대형마트 / 3대 백화점 10% 청구할인,CONFIRMED
1028,1558,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,5.0,,,,"대중교통(버스, 지하철), 택시 5% 청구할인",CONFIRMED
1029,1558,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신요금 5% 청구할인,CONFIRMED
1030,1558,300000,CARD_LEVEL,6,기타,RATE_DISCOUNT,20.0,,,,"외국인 선호 관광지 20% 청구할인
외국인 선호/거주 지역 음식 청구할인 5% 청구할인",CONFIRMED
1031,1572,100000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,0.2,,,,"음식점, 커피전문점 업종 0.2% 추가 포인트리 적립",CONFIRMED
1032,1572,100000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,0.2,,,,"대중교통(버스·지하철), 택시 0.2% 추가 포인트리 적립",CONFIRMED
1033,1572,100000,CARD_LEVEL,5,통신,RATE_DISCOUNT,0.2,,,,이동통신요금 0.2% 추가 포인트리 적립,CONFIRMED
1034,1573,200000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,"아웃백·VIPS·TGIF·세븐스프링스
주중 10%, 주말 15% 환급할인",CONFIRMED
1035,1573,200000,CARD_LEVEL,10,영화,RATE_DISCOUNT,20.0,,,,CGV·메가박스 20% 환급할인,CONFIRMED
1036,1573,200000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,30.0,,,,에버랜드·서울랜드·롯데월드 30% 환급할인,CONFIRMED
1037,1573,200000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,"커피빈 주중 5%, 주말 10% 환급할인",CONFIRMED
1038,1573,200000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,GS25 5% 환급할인,CONFIRMED
1039,1573,200000,CARD_LEVEL,4,금융,FREE_SERVICE,,,,,금융수수료 면제 서비스,CONFIRMED
1040,1584,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,백화점/할인점/홈쇼핑·온라인몰 1.0~5.0% 적립,CONFIRMED
1041,1584,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,2.0,,,,"전국 가맹점 0.2~2.0% 적립
해외 가맹점 1~5% 적립",CONFIRMED
1042,1584,0,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,60,,,"S-OIL, 현대오일뱅크 주유 시 리터 당 60원 적립",CONFIRMED
1043,1584,0,CARD_LEVEL,4,금융,RATE_DISCOUNT,0.2,,,,"신한금융투자 CMA 결제계좌 0.2% 추가 적립
마이신한포인트 가맹점 추가 적립",CONFIRMED
1044,1584,0,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,SK텔레콤/KT/LG U+ 이동통신요금 1.0~5.0% 적립,CONFIRMED
1045,1586,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,오프라인 쇼핑 10% 할인,CONFIRMED
1046,1586,500000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,온라인 쇼핑 10% 할인,CONFIRMED
1047,1586,500000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,"스타벅스, 커피빈, 카페베네,엔제리너스, 투썸플레이스 10% 할인",CONFIRMED
1048,1586,500000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,"다이소, 올리브영, 온라인 서점 10% 할인",CONFIRMED
1049,1586,500000,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,60,,,주유소 리터당 60원 할인,CONFIRMED
1050,1586,500000,CARD_LEVEL,26,해외,RATE_DISCOUNT,5.0,,,,해외이용금액 5% 캐시백,CONFIRMED
1051,1586,500000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,"마켓컬리, 하이프레시, 집반찬연구소 10% 할인서비스",CONFIRMED
1052,1592,300000,CARD_LEVEL,17,대중교통,FIXED_AMOUNT,,200,,,"버스, 지하철 후불 교통 이용 금액 일 200원 ~ 일 600원 할인",CONFIRMED
1053,1592,300000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,5.0,,,,4대 백화점 5% 할인,CONFIRMED
1054,1592,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피전문점 10% 할인,CONFIRMED
1055,1592,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점 5% 할인,CONFIRMED
1056,1592,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,이동통신요금 5% 할인,CONFIRMED
1057,1593,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,1~5% 특별적립,CONFIRMED
1058,1593,500000,CARD_LEVEL,24,마트/편의점,RATE_DISCOUNT,5.0,,,,1~5% 특별적립,CONFIRMED
1059,1593,500000,CARD_LEVEL,25,정비,RATE_DISCOUNT,5.0,,,,1~5% 특별적립,CONFIRMED
1060,1593,500000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,2.0,,,,국내/외 모든 가맹점 0.2~2.0% 적립,CONFIRMED
1061,1595,0,CARD_LEVEL,1,쇼핑,INSTALLMENT_FREE,,3,,,"전국 유명 백화점, 할인점, 온라인 쇼핑몰 5% 할인
전국 유명 백화점 및 할인점 상시 2~3개월 무이자 할부",CONFIRMED
1062,1595,0,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,60,,,GS칼텍스 60원/L 할인,CONFIRMED
1063,1595,0,CARD_LEVEL,12,푸드,RATE_DISCOUNT,30.0,,,,"불고기브라더스, 제일제면소 30% 할인
아웃백, 카페마마스, 스타벅스 20% 할인",CONFIRMED
1064,1595,0,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,LG계열 제휴사 최대 5~10% 할인 및 포인트 적립,CONFIRMED
1065,1599,300000,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,40,,,GS칼텍스 주유 시 리터당 40원 결제일 할인,CONFIRMED
1066,1599,300000,CARD_LEVEL,15,면세점,RATE_DISCOUNT,8.0,,,,제주 JDC 면세점 8% 결제일 할인,CONFIRMED
1067,1599,300000,CARD_LEVEL,18,카페,FIXED_AMOUNT,,3000,,,"스타벅스 3,000원 할인",CONFIRMED
1068,1599,300000,CARD_LEVEL,16,프리미엄,FREE_SERVICE,,,,,인천공항 무료 발렛 파킹,CONFIRMED
1069,1610,200000,CARD_LEVEL,5,통신,FIXED_AMOUNT,,2500,,,"이동통신요금 2,500원 환급할인",CONFIRMED
1070,1610,200000,CARD_LEVEL,10,영화,RATE_DISCOUNT,35.0,,,,CGV 35% 환급할인,CONFIRMED
1071,1610,200000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,20.0,,,,"아웃백, VIPS 20% 환급할인",CONFIRMED
1072,1610,200000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,스타벅스 20% 환급할인,CONFIRMED
1073,1610,200000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,에버랜드·롯데월드 50% 환급할인,CONFIRMED
1074,1610,200000,CARD_LEVEL,4,금융,FREE_SERVICE,,,,,금융수수료 면제 서비스,CONFIRMED
1075,1610,200000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,GS25 5% 환급할인,CONFIRMED
1076,1615,200000,CARD_LEVEL,5,통신,FIXED_AMOUNT,,2500,,,"이동통신요금 2,500원 환급할인",CONFIRMED
1077,1615,200000,CARD_LEVEL,10,영화,RATE_DISCOUNT,35.0,,,,CGV 35% 환급할인,CONFIRMED
1078,1615,200000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,20.0,,,,"아웃백, VIPS 20% 환급할인",CONFIRMED
1079,1615,200000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,스타벅스 20% 환급할인,CONFIRMED
1080,1615,200000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,에버랜드·롯데월드 50% 환급할인,CONFIRMED
1081,1615,200000,CARD_LEVEL,4,금융,FREE_SERVICE,,,,,금융수수료 면제 서비스,CONFIRMED
1082,1615,200000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,GS25 5% 환급할인,CONFIRMED
1083,1616,200000,CARD_LEVEL,5,통신,FIXED_AMOUNT,,2500,,,"이동통신요금 2,500원 환급할인",CONFIRMED
1084,1616,200000,CARD_LEVEL,10,영화,RATE_DISCOUNT,35.0,,,,CGV 35% 환급할인,CONFIRMED
1085,1616,200000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,20.0,,,,"아웃백, VIPS 20% 환급할인",CONFIRMED
1086,1616,200000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,스타벅스 20% 환급할인,CONFIRMED
1087,1616,200000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,에버랜드·롯데월드 50% 환급할인,CONFIRMED
1088,1616,200000,CARD_LEVEL,4,금융,FREE_SERVICE,,,,,금융수수료 면제 서비스,CONFIRMED
1089,1616,200000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,GS25 5% 환급할인,CONFIRMED
1090,1617,0,CARD_LEVEL,5,통신,FIXED_AMOUNT,,2500,,,"이동통신요금 2,500원 환급할인",CONFIRMED
1091,1617,0,CARD_LEVEL,10,영화,RATE_DISCOUNT,35.0,,,,CGV 35% 환급할인,CONFIRMED
1092,1617,0,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,20.0,,,,"아웃백, VIPS 20% 환급할인",CONFIRMED
1093,1617,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,스타벅스 20% 환급할인,CONFIRMED
1094,1617,0,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,에버랜드·롯데월드 50% 환급할인,CONFIRMED
1095,1617,0,CARD_LEVEL,4,금융,FREE_SERVICE,,,,,금융수수료 면제 서비스,CONFIRMED
1096,1617,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,GS25 5% 환급할인,CONFIRMED
1097,1618,200000,CARD_LEVEL,5,통신,FIXED_AMOUNT,,2500,,,"이동통신요금 2,500원 환급할인",CONFIRMED
1098,1618,200000,CARD_LEVEL,10,영화,RATE_DISCOUNT,35.0,,,,CGV 35% 환급할인,CONFIRMED
1099,1618,200000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,20.0,,,,"아웃백, VIPS 20% 환급할인",CONFIRMED
1100,1618,200000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,스타벅스 20% 환급할인,CONFIRMED
1101,1618,200000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,에버랜드·롯데월드 50% 환급할인,CONFIRMED
1102,1618,200000,CARD_LEVEL,4,금융,FREE_SERVICE,,,,,금융수수료 면제 서비스,CONFIRMED
1103,1618,200000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,GS25 5% 환급할인,CONFIRMED
1104,1619,0,CARD_LEVEL,5,통신,FIXED_AMOUNT,,2500,,,"이동통신요금 2,500원 환급할인",CONFIRMED
1105,1619,0,CARD_LEVEL,10,영화,RATE_DISCOUNT,35.0,,,,CGV 35% 환급할인,CONFIRMED
1106,1619,0,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,20.0,,,,"아웃백, VIPS 20% 환급할인",CONFIRMED
1107,1619,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,스타벅스 20% 환급할인,CONFIRMED
1108,1619,0,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,에버랜드·롯데월드 50% 환급할인,CONFIRMED
1109,1619,0,CARD_LEVEL,4,금융,FREE_SERVICE,,,,,금융수수료 면제 서비스,CONFIRMED
1110,1619,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,GS25 5% 환급할인,CONFIRMED
1111,1623,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,빅포인트 0.5% 기본적립,CONFIRMED
1112,1630,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,5.0,,,,"대중교통 건당 50~100원 청구할인
택시 5% 청구할인 / KTX 10% 할인",CONFIRMED
1113,1630,300000,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,5.0,,,,"국내선 5%, 국제선 7% 발권 수수료 할인 (횟수제한 없음)
롯데렌터카 35% 현장할인",CONFIRMED
1114,1630,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,3.0,,,,"KT, SKT, LGU+ 매월 청구금액의 3% 청구할인",CONFIRMED
1115,1630,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 자유이용권 50% 현장할인,CONFIRMED
1116,1648,300000,CARD_LEVEL,3,주유,RATE_DISCOUNT,5.0,,,,"Sk에너지, 농협주유소 5% 청구할인(충전소 제외)",CONFIRMED
1117,1648,300000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,3.0,,,,"국내음식점, 커피전문점, 제과점, 아이스크림점, 패밀리레스토랑 및 패스트푸드점 3% 청구할인",CONFIRMED
1118,1673,0,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3000,,,"CGV 현장 결제 시 3,000원 현장할인 및 온라인 예매 시 3,000원 즉시할인",CONFIRMED
1119,1695,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,5.0,,,,"대중교통 건당 50~100원 청구할인
택시 5% 청구할인 / KTX 10% 할인",CONFIRMED
1120,1695,300000,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,5.0,,,,"국내선 5%, 국제선 7% 발권 수수료 할인 (횟수제한 없음)
롯데렌터카 35% 현장할인",CONFIRMED
1121,1695,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,3.0,,,,"KT, SKT, LGU+ 매월 청구금액의 3% 청구할인",CONFIRMED
1122,1695,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 자유이용권 50% 현장할인,CONFIRMED
1123,1699,200000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,40,,,SK주유소(LPG포함) 40원/L 청구할인,CONFIRMED
1124,1699,200000,CARD_LEVEL,17,대중교통,FIXED_AMOUNT,,50,,,"전국 버스, 지하철 건당 50원 청구할인",CONFIRMED
1125,1699,200000,CARD_LEVEL,5,통신,RATE_DISCOUNT,3.0,,,,휴대폰 요금 3% 청구할인,CONFIRMED
1126,1699,200000,CARD_LEVEL,30,렌터카,RATE_DISCOUNT,35.0,,,,롯데렌터카 35% 현장할인,CONFIRMED
1127,1699,200000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,5.0,,,,커피/베이커리 5% 청구할인,CONFIRMED
1128,1702,300000,CARD_LEVEL,26,해외,FREE_SERVICE,,,,,"해외이용금액 외화결제계좌 달러 인출
해외가맹점(해외직구 포함) 이용 시 이용수수료 면제",CONFIRMED
1129,1702,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.3,,,,국내 전가맹점 0.3% 모아포인트 적립,CONFIRMED
1130,1714,200000,CARD_LEVEL,19,편의점,POINT_PER_UNIT,7.0,,1000,WON,"세븐일레븐에서 결제 시 1,000원당 7포인트 적립",CONFIRMED
1131,1714,200000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,테마파크 최대 50% 할인,CONFIRMED
1132,1714,200000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,롯데멤버스 제휴사 최대 10% 할인,CONFIRMED
1133,1714,200000,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,7.0,,,,롯데카드 여행서비스 최대 7% 할인,CONFIRMED
1134,1714,200000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,외식 10% 할인,CONFIRMED
1135,1714,200000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,50,,,SK주유소 리터당 SK주유포인트 50원적립,CONFIRMED
1136,1754,0,CARD_LEVEL,10,영화,FIXED_AMOUNT,,1500,,,"롯데시네마 관람료 1,500원 청구할인",CONFIRMED
1137,1759,0,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 자유이용권 50%·워터파크 입장권 30% 현장할인,CONFIRMED
1138,1807,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,스타벅스 20% 캐시백,CONFIRMED
1139,1809,300000,CARD_LEVEL,20,항공마일리지,RATE_DISCOUNT,1.5,,,,UniMile 0.2~ 1.5% 적립,CONFIRMED
1140,1816,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,12000,,,"전국 영화관 12,000원 이상 결제 시 3,000원 청구할인",CONFIRMED
1141,1816,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,커피전문점 10% 청구할인,CONFIRMED
1142,1818,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3000,,,"전국 영화관 3,000원 청구할인",CONFIRMED
1143,1818,300000,CARD_LEVEL,18,카페,FIXED_AMOUNT,,1000,,,"스타벅스, 투썸플레이스 1,000원 청구할인",CONFIRMED
1144,1829,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,12000,,,"영화 12,000원 이상 결제 시 6,000원 청구할인",CONFIRMED
1145,1829,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,"스타벅스, 커피빈, 카페베네, 투썸플레이스에서 결제 시 5% 청구할인",CONFIRMED
1146,1829,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,전국 놀이공원 자유이용권 50% 현장할인,CONFIRMED
1147,1839,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 최대 50% 할인,CONFIRMED
1148,1859,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,7.0,,,,"각영역별 주요 9대 업종 7% 청구할인
자동이체시 매월 포인트 적립",CONFIRMED
1149,1868,0,CARD_LEVEL,10,영화,FIXED_AMOUNT,,12000,,,"전국 영화관 12,000원 이상 결제 시 3,000원 청구할인",CONFIRMED
1150,1868,0,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,"에버랜드, 롯데월드, 서울랜드, 대구이월드, 경주월드, 통도환타지아 자유이용권 50% 현장할인",CONFIRMED
1151,1868,0,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,"아웃백, TGIF, 베니건스 10% 청구 할인",CONFIRMED
1152,1868,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,"스타벅스, 투썸플레이스 20% 청구할인",CONFIRMED
1153,1882,500000,CARD_LEVEL,1,쇼핑,FIXED_AMOUNT,,11000,,,"삼성스토어 라이트할부 이용 시 11,000원·미이용 시 4,000원 결제대금 차감",CONFIRMED
1154,1882,500000,CARD_LEVEL,27,교통,RATE_DISCOUNT,5.0,,,,대중교통·택시 5% 결제일할인(청구할인),CONFIRMED
1155,1882,500000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,10대 커피전문점 5% 결제일할인(청구할인),CONFIRMED
1156,1882,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,3.0,,,,삼성닷컴 3% 결제일할인(청구할인),CONFIRMED
1157,1882,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,삼성전자 서비스센터 10% 결제일할인(청구할인),CONFIRMED
1158,1883,400000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,5.0,,,,커피전문점·헬스&뷰티 5% PAYCO 포인트 적립,CONFIRMED
1159,1883,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점·배달앱 5% PAYCO 포인트 적립,CONFIRMED
1160,1884,300000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,30000,,,"주유소에서 30,000원 이상 결제 시 3,000원 결제일할인(청구할인)",CONFIRMED
1161,1884,300000,CARD_LEVEL,22,대형마트,FIXED_AMOUNT,,30000,,,"할인점에서 30,000원 이상 결제 시 2,000원 결제일할인(청구할인)",CONFIRMED
1162,1884,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,12000,,,"영화 티켓 12,000원 이상 결제 시 5,000원 결제일할인(청구할인)",CONFIRMED
1163,1887,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,"GS25, CU 10% 할인",CONFIRMED
1164,1887,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,"스타벅스, 커피빈 10% 할인",CONFIRMED
1165,1887,400000,CARD_LEVEL,10,영화,RATE_DISCOUNT,20.0,,,,"CGV, 롯데시네마 20% 할인",CONFIRMED
1166,1889,500000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.0,,,,모든 가맹점 1% 빅포인트 적립,CONFIRMED
1167,1889,500000,CARD_LEVEL,3,주유,FIXED_AMOUNT,,2000,,,"모든 주유소·LPG 2,000원 결제일할인",CONFIRMED
1168,1899,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,"LG전자 5~10% 청구할인
LG전자 베스트샵 멤버십 포인트 0.5% 적립",CONFIRMED
1169,1899,500000,CARD_LEVEL,33,무이자할부,RATE_DISCOUNT,3.0,,,,베스트 플러스 할부 포인트 최고 3% 적립,CONFIRMED
1170,1899,500000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,"롯데월드, 서울랜드 50% 할인",CONFIRMED
1171,1909,300000,CARD_LEVEL,18,카페,FIXED_AMOUNT,,2000,,,"스타벅스 1만원 이상 결제 시 2,000원 결제일할인(청구할인)",CONFIRMED
1172,1926,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 최대 50% 할인,CONFIRMED
1173,1932,200000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,놀이공원 최대 50% 할인,CONFIRMED
1174,1944,500000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,3.0,,,,농협하나로 클럽·마트 3% 청구할인,CONFIRMED
1175,1977,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,[쇼핑할인혜택] GS25 10% 할인,CONFIRMED
1176,1977,0,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,[쇼핑할인혜택] 온라인쇼핑 5% 할인,CONFIRMED
1177,1977,0,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,5.0,,,,[쇼핑할인혜택] 오프라인쇼핑 5% 할인,CONFIRMED
1178,1977,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,[쇼핑할인혜택] 스타벅스 20% 할인,CONFIRMED
1179,1987,200000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,10.0,,,,"롯데마트 온/오프라인 매장에서 5만원 이상 결제시, 10%청구할인",CONFIRMED
1180,1987,200000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,롯데마트 및 토이저러스 2~3개월 무이자할부,CONFIRMED
1181,1990,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,엉 서비스 - O2O 앱 이용 시 10% 청구할인,CONFIRMED
1182,1990,300000,CARD_LEVEL,24,마트/편의점,RATE_DISCOUNT,10.0,,,,"GS 25, GS 수퍼 10% 청구할인
GS POP 서비스",CONFIRMED
1183,1990,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,10.0,,,,스타벅스 10% 청구할인,CONFIRMED
1184,1991,0,CARD_LEVEL,23,바우처,FREE_SERVICE,,,,,동반자 1인에 대한 대한항공 이코노미 클래스 또는 비즈니스 클래스 왕복항공권을 무료로 제공,CONFIRMED
1185,1991,0,CARD_LEVEL,23,바우처,FREE_SERVICE,,,,,"서비스 ① CGV CINE de CHEF 동반자 1인 무료 서비스
서비스 ② 인터파크 공연 동반자 1인 무료 서비스",CONFIRMED
1186,1996,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,전국 주요 놀이공원 할인 50% 할인,CONFIRMED
1187,2007,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,10.0,,,,"아웃백, VIPS 10% 청구할인",CONFIRMED
1188,2007,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,"스타벅스, 커피빈 20% 청구할인",CONFIRMED
1189,2007,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,주요 놀이공원 자유이용권 50% 현장할인,CONFIRMED
1190,2016,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,커피전문점 5% 청구할인,CONFIRMED
1191,2016,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,롯데월드 본인 종합이용권 50% 현장할인,CONFIRMED
1192,2016,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,1500,,,"롯데시네마 관람료 1,500원 청구할인",CONFIRMED
1193,2019,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,전국 주요 놀이공원 할인 50% 할인,CONFIRMED
1194,2021,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,전국 주요 놀이공원 할인 50% 할인,CONFIRMED
1195,2023,0,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,50.0,,,,전국 주요 놀이공원 할인 50% 할인,CONFIRMED
1196,2026,200000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,[On-line 쇼핑] 온라인 쇼핑 10% 청구할인,CONFIRMED
