source_url,condition_id,group_name,raw_text,original_category,new_category,action
https://www.card-gorilla.com/card/detail/589,310,프리미엄 서비스,국제 브랜드 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/594,313,프리미엄 서비스,VISA브랜드 제공 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/600,319,프리미엄 서비스,MasterCard 플래티넘서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/601,320,프리미엄 서비스,MasterCard 플래티넘서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/602,321,기타,특수 소재 플레이트,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/602,321,프리미엄 서비스,MasterCard World 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/603,322,기타,특수 소재 플레이트,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/603,322,프리미엄 서비스,MasterCard World 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/607,324,기타,"쿠팡 로켓와우, 간편결제, 게임결제",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/615,331,프리미엄 서비스,티타늄 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/617,333,여행/숙박,제주여행 특화 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/618,334,선택형,플레이트 디자인 선택 가능,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/620,335,기타,두장의 혜택을 세트로 누리는 카드 LOCA,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/626,341,기타,SPECIAL GIFT 서비스: 특급호텔 F&B 5만원 이용권,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/626,341,프리미엄 서비스,Master Platinum 서비스(Master 플래티넘 카드 발급 시 제공),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/627,342,기타,SPECIAL GIFT 서비스: 특급호텔 F&B 5만원 이용권,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/627,342,프리미엄 서비스,Master Platinum 서비스(Master 플래티넘 카드 발급 시 제공),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/630,344,선택형,Easy all 선택 서비스(택1),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/630,344,프리미엄,Visa Young Premium 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/634,345,선택형,Easy all 선택 서비스(택1),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/634,345,프리미엄,티타늄 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/647,350,금융,금융 우대 서비스,기타,무료서비스,RECLASSIFIED
https://www.card-gorilla.com/card/detail/650,352,", ‘첫 코로나 추석, 명절 선물은 어떻게?’ 설문조사 결과 발표",7월 신규카드 솔직리뷰! DIY카드/온라인혜택카드/신규체크카드/홈플러스제휴카드,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/651,353,선택형,플레이트 디자인 선택 가능,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/652,354,선택형,팩(PACK) 2종 중 1종 선택,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/652,354,선택형,Best OIL 팩,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/652,354,선택형,Smart PASS 팩,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/661,359,기타,"UNTACT AIR 서비스,
UNTACT SPECIAL 서비스",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/663,361,기타,"[플레이롤라] 커피, 자동차, 교육, 금융 등 일상생활혜택
[롤라박스] 롤라카드 회원만을 위한 더 특별한 혜택",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/673,364,프리미엄 서비스,"VISA 플래티넘서비스
MasterCard 플래티넘서비스",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/677,365,NU 오하쳌(오늘하루체크),우리카드,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/681,368,프리미엄 서비스,Mastercard PLATINUM 등급서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/687,371,선택형,원하는 플레이트 디자인 선택 가능,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/694,378,기타,배민 앱에서 배민페이 연간 이용금액 10만원 이상 시 차년도 연회비 면제,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/695,379,프리미엄 서비스,Mastercard World 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/697,381,기타,Biz Basic 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/702,385,기타,현대카드 플래티넘서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/703,386,기타,현대카드 플래티넘서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/704,387,기타,현대카드 플래티넘서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/705,388,기타,현대카드 플래티넘서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/712,392,금융,신한카드 국민행복 금융서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/713,393,금융,신한카드 국민행복 금융서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/716,394,멤버십포인트,"메리어트 본보이 엘리트 멤버십 제공
메리어트 본보이™ 엘리트 숙박 크레딧 제공(연회비 주기 내 6천만원 이상)",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/717,395,기타,개인사업자 Win-Tax 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/721,399,여행/숙박,프리미엄 투어 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/724,401,바우처,"[공통 제공 혜택]
트래블·호텔·쇼핑 영역별 최대 4매, 총 60만원까지 연 1회 선택 가능",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/724,401,적립,"연간 이용실적 4,000만원 충족 시 로열티 보너스 제공(연 1회, 택 1)",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/729,406,제휴/PLCC,"삼성스토어 24·36개월 라이트할부 제공,
삼성스토어 라이트할부 이용 시 10,000원~20,000원 결제대금 차감",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/736,412,프리미엄 서비스,특수 소재 플레이트(Special Plate) 제공,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/739,414,쇼핑,GS리테일 팝서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/740,415,멤버십포인트,Bluemembers 멤버십 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/740,415,기타,플레이트,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/741,416,멤버십포인트,Bluemembers 멤버십 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/741,416,프리미엄,현대카드 플래티넘서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/741,416,프리미엄,VISA/MasterCard 플래티넘서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/741,416,기타,플레이트,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/749,421,해외이용,해외 가맹점 이용 수수료 면제 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/749,421,수수료우대,해외 ATM 인출 수수료 면제 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/750,422,통신,휴대폰 요금 자동이체 3천원 캐쉬백,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/750,422,KB국민 국민행복체크,KB국민카드,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/754,426,기타,신세계백화점 제휴 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/760,431,교통,티머니 서비스 소개,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/761,432,프리미엄 서비스,MasterCard Platinum 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/763,434,프리미엄 서비스,"VISA Signature 서비스
MasterCard World 서비스",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/764,435,기타,플레이트 디자인 선택가능,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/764,435,"귀여운 디자인에 그렇지 않은 혜택, 우리가 의 반전매력에 빠진 이유",카카오페이 신용카드 & 체크카드 추천 BEST 5┃카카오페이 카드 등록·결제 방법 총정리,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/769,437,[추가 적립] 주말/공휴일 국내 가맹점 0.5% 추가적립 (전월실적 없음),푸드,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/769,437,"[추가 적립] 음식점, 커피 전문점 업종 0.5% 추가적립 (전월실적 없음)",교통,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/769,437,"[추가 적립] 버스/지하철, 택시 0.5% 추가적립 (전월실적 없음)",통신,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/769,437,해외이용금액 1.7% 할인 캐시백 (전월실적 없음),영화,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/769,437,CGV/메가박스 온라인 영화 예매 청구할인 (전월실적 30만원 이상),테마파크,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/784,448,LGU+,LG U+ 24개월 라이트할부,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/785,449,KT,KT 24개월 라이트할부,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/791,452,멤버십포인트,"연회비 면제 / 코스트코멤버십 연회비 자동납부 서비스
코스트코멤버십카드 기능 추가",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/791,452,비즈니스,코스트코 리워드 비즈니스 현대카드 사업지원서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/853,455,프리미엄 서비스,VISA 플래티넘서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/854,456,은행사,현금카드 기능 (KEB하나은행),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/859,457,주유,경차 유류세 환급 대상자 주유 및 충전(LPG) 시 유류세 환급,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/859,457,금융,현금카드 기능 (KEB하나은행),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/881,459,바우처,모바일쿠폰 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/881,459,멤버십포인트,통합멤버십 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/889,461,금융,(기본 제공) 신한은행 우대 서비스,기타,무료서비스,RECLASSIFIED
https://www.card-gorilla.com/card/detail/890,462,프리미엄 서비스,VISA Platinum 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/905,464,신세계 BC 바로 콰트로 플러스,BC 바로카드,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/912,466,프리미엄 서비스,"Master 티타늄 서비스
K-WORLD/국내전용 티타늄 서비스",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/940,468,선택형,플레이트 선택,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/945,470,프리미엄,국제 브랜드사 서비스 (플래티늄 등급 선택 시 제공),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/949,471,기타,ATM 출금 수수료 면제,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/993,475,바우처,Gift Option 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/993,475,프리미엄,국제 브랜드사 서비스 (플래티늄 등급 선택 시 제공),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1002,476,기타,L.POINT,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1003,477,프리미엄,Platinum# 서비스 및 국제브랜드사 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1006,478,바우처,매년 1회 Gift Option 선택 제공 (전년도 실적 300만원 이상),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1006,478,프리미엄,국제 브랜드사 서비스 (플래티늄 등급 선택 시 제공),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1010,480,프리미엄 서비스,"K-WORLD/국내전용 티타늄 서비스
Master 티타늄 서비스",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1032,483,하이패스,후불하이패스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1165,487,멤버십포인트,L.POINT,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1169,488,도서,교보문고/교보핫트랙스 멤버십 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1169,488,여행/숙박,여행서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1169,488,푸드,외식,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1174,491,LOCA LIKIT 1.2,롯데카드,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1184,493,인테리어,Z:IN 가맹 대리점에서 할부 이용 시 할부 수수료 혜택,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1184,493,LOCA LIKIT 1.2,롯데카드,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1186,494,기타,플레이트 디자인 선택 가능,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1202,497,[교통] 부산에서 교통비를 월 4만5천원 아끼는 꿀팁,노리2 체크카드(KB Pay),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1225,500,프리미엄 서비스,Master 티타늄 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1256,507,우리 K-패스 (COOKIE CHECK),우리카드,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1258,508,OK캐쉬백,OK캐쉬백 멤버십 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1258,508,NU 오하쳌(오늘하루체크),우리카드,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1278,511,국민행복,국민행복 특화 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1294,517,기타,"사업지원 서비스(전자세금계산서 발행, 세금신고 지원) 제공",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1298,518,교통,후불교통기능,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1302,520,지역,제주도 제휴서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1315,523,선택형,"병원,약국 / 주유 / 대형마트 中 택1",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1315,523,기타,스마트 기능,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1339,525,기타,"카드를 골프존 시뮬레이터에 접촉 시 자동로그인 가능
카드를 스마트폰에 터치 시 NFC를 통해 맞춤정보 확인가능",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1360,527,경기관람,프로스포츠 프로모션 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1379,528,바우처,"쿠폰서비스 [연1회, 12가지 쿠폰서비스 중 택1]
최대 11만원 상당 제공",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1433,535,하이패스,하이패스 이용방법,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1451,539,은행사,수수료 면제,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1451,539,NU 오하쳌(오늘하루체크),우리카드,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1526,543,수수료우대,해외 ATM 현금인출 수수료 우대,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1529,544,기타,올레콘텐츠박스 이용쿠폰 제공,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1573,551,금융,금융수수료 면제 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1573,551,교통,티머니 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1577,552,하이패스,고속도로 통행료 결제,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1592,555,영화,"CGV, 메가박스",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1593,556,프리미엄,Platinum # 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1595,557,프리미엄,Platinum# 서비스 및 국제브랜드사 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1599,559,바우처,Gift Option,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1599,559,PP,Priority Pass 카드 제공,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1610,561,금융,금융수수료 면제 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1610,561,기타,"KB국민 티머니 체크카드
(체크카드 혜택 + 티머니서비스 + 멤버십서비스)",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1615,563,금융,금융수수료 면제 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1615,563,기타,"KB국민 티머니 체크카드
(체크카드 혜택 + 티머니서비스 + 멤버십서비스)",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1616,564,금융,금융수수료 면제 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1616,564,기타,"KB국민 티머니 체크카드
(체크카드 혜택 + 티머니서비스 + 멤버십서비스)",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1617,565,금융,금융수수료 면제 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1617,565,기타,"KB국민 티머니 체크카드
(체크카드 혜택 + 티머니서비스 + 멤버십서비스)",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1618,566,금융,금융수수료 면제 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1618,566,기타,"KB국민 티머니 체크카드
(체크카드 혜택 + 티머니서비스 + 멤버십서비스)",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1619,567,금융,금융수수료 면제 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1619,567,기타,"KB국민 티머니 체크카드
(체크카드 혜택 + 티머니서비스 + 멤버십서비스)",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1630,569,기타,한화그룹 계열사 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1695,572,기타,한화그룹 계열사 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1699,573,기타,한화그룹 계열사 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1702,574,해외,"해외이용금액 외화결제계좌 달러 인출
해외가맹점(해외직구 포함) 이용 시 이용수수료 면제",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1710,575,기타,광복회 후원,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1731,577,프리미엄 서비스,CONCIERGE Service,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1731,577,항공마일리지,Airport Service,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1731,577,공항라운지/PP,Airport Service,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1731,577,골프,Golf Service,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1731,577,여행/숙박,Premium Service - Travel,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1731,577,쇼핑,Premium Service - Shopping,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1731,577,주유,Premium Service - Life style,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1741,578,프리미엄 서비스,프리미엄 서비스 (주유/해외/여행보험),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1741,578,the OPUS silver,우리카드,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1754,579,헤어,건강/미용,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1754,579,테마파크,놀이공원,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1754,579,쇼핑,쇼핑,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1754,579,푸드,외식,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1759,581,은행사,SC제일은행 제휴 프로모션,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1768,583,프리미엄 서비스,프리미엄 서비스 (주유/해외/여행보험),기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1809,586,프리미엄 서비스,UnionPay Platinum 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1816,587,여행/숙박,프리미엄 투어 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1816,587,하이브리드,Two-in-One 결제서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1839,590,쇼핑,"롯데백화점, 롯데ON, 롯데마트, 롯데슈퍼, 토이저러스 혜택",기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1839,590,항공권,여행서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1854,591,OTT/영화/문화,NHN Entertainment 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1859,593,OK캐쉬백,OK캐쉬백 멤버십 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1859,593,OTT/영화/문화,NHN Entertainment 서비스,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
https://www.card-gorilla.com/card/detail/1860,594,기타,RAUME O 카드 소개,기타,기타,KEPT_AS_GITA_NO_KEYWORD_MATCH
