card_id,min_amount,min_amount_source,category_id,group_name,benefit_type,rate,fixed_amount,unit_basis,unit_type,raw_text
2238,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,7.0,,,,"생활 필수 영역 7% 결제일할인
(아파트 관리비, 온라인쇼핑몰, 주유, 배달앱, 신선식품 배송, 온라인서점)"
2238,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,"전월 이용금액에 관계없이, 할인한도 없이 국내 가맹점 0.5% 결제일할인"
2238,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.5,,,,전월 이용금액에 관계없이 해외 1.5% 결제일할인
2240,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,생활영역 이용금액의 10% Weverse Shop 캐시 적립
2240,300000,CARD_LEVEL,6,기타,RATE_DISCOUNT,50.0,,,,"HYBE INSIGHT 내 매장 결제 시 50% 할인,
연 1회 Gift 서비스"
2242,300000,CARD_LEVEL,3,주유,RATE_DISCOUNT,15.0,,,,GS칼텍스 이용금액 최대 15% 할인 및 Mobility 업종 이용금액 5% 할인
2243,0,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,2.0,,,,GS리테일 점내 이용 시 GS&POINT 2% 적립
2243,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.3,,,,그 외 모든 가맹점 이용 시 GS&POINT 0.3% 기본 적립
2244,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,생활영역 이용금액의 5% Weverse Shop 캐시 적립
2244,200000,CARD_LEVEL,6,기타,RATE_DISCOUNT,25.0,,,,HYBE INSIGHT 내 매장 결제 시 25% 할인
2245,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,생활영역 이용금액의 5% Weverse Shop 캐시 적립
2245,200000,CARD_LEVEL,6,기타,RATE_DISCOUNT,25.0,,,,HYBE INSIGHT 내 매장 결제 시 25% 할인
2246,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,생활영역 이용금액의 5% Weverse Shop 캐시 적립
2246,200000,CARD_LEVEL,6,기타,RATE_DISCOUNT,25.0,,,,HYBE INSIGHT 내 매장 결제 시 25% 할인
2247,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,생활영역 이용금액의 5% Weverse Shop 캐시 적립
2247,200000,CARD_LEVEL,6,기타,RATE_DISCOUNT,25.0,,,,HYBE INSIGHT 내 매장 결제 시 25% 할인
2248,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,생활영역 이용금액의 10% Weverse Shop 캐시 적립
2248,300000,CARD_LEVEL,6,기타,RATE_DISCOUNT,50.0,,,,"HYBE INSIGHT 내 매장 결제 시 50% 할인,
연 1회 Gift 서비스"
2249,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,생활영역 이용금액의 10% Weverse Shop 캐시 적립
2249,300000,CARD_LEVEL,6,기타,RATE_DISCOUNT,50.0,,,,"HYBE INSIGHT 내 매장 결제 시 50% 할인,
연 1회 Gift 서비스"
2250,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,생활영역 이용금액의 10% Weverse Shop 캐시 적립
2250,300000,CARD_LEVEL,6,기타,RATE_DISCOUNT,50.0,,,,"HYBE INSIGHT 내 매장 결제 시 50% 할인,
연 1회 Gift 서비스"
2251,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,"스타벅스, 투썸플레이스, 이디야, 폴바셋 이용금액 5% 할인"
2251,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,"GS25, CU, 세븐일레븐, 이마트24 이용금액 5% 할인"
2257,0,CARD_LEVEL,5,통신,RATE_DISCOUNT,10.0,,,,이동통신요금 정기결제 시 10% 삼성전자 포인트 적립
2257,0,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,배달앱·편의점·주유 5% 삼성전자 포인트 적립
2259,500000,CARD_LEVEL,28,프리미엄 서비스,FREE_SERVICE,,,,,"전 세계 공항라운지 / 무료 발레파킹 서비스
VISA Signature / MasterCard World 서비스"
2260,500000,CARD_LEVEL,28,프리미엄 서비스,FREE_SERVICE,,,,,"전 세계 공항라운지 / 무료 발레파킹 서비스
VISA Signature / MasterCard World 서비스"
2261,0,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,1.5,,,,온라인 1.5% 결제일 할인
2262,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,60.0,,,,"스타벅스, 투썸플레이스, 할리스커피, 폴바셋 60% 결제일 할인"
2263,400000,CARD_LEVEL,9,주유소,RATE_DISCOUNT,60.0,,,,"SK에너지, S-OIL, GS칼텍스, 현대오일뱅크 60% 결제일 할인"
2263,400000,CARD_LEVEL,10,영화,RATE_DISCOUNT,60.0,,,,"롯데시네마, CGV, 메가박스 60% 결제일 할인"
2264,400000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,60.0,,,,"쿠팡, SSG.COM, 티몬 60% 결제일 할인"
2264,400000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,60.0,,,,"GS25, CU, 세븐일레븐 60% 결제일 할인"
2270,0,CARD_LEVEL,26,해외,FREE_SERVICE,,,,,"수수료 면제, 추가 캐시백 혜택"
2277,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,생활업종 청구할인 5%
2278,400000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,주유·커피전문점·제과점·편의점·생활잡화 5% 결제일할인
2278,400000,CARD_LEVEL,14,생활,FIXED_AMOUNT,,10000,,,"생활요금 정기결제 10,000원 이상 결제건별 1,000원 결제일할인"
2279,400000,CARD_LEVEL,24,마트/편의점,RATE_DISCOUNT,7.0,,,,할인점·슈퍼마켓·편의점 7% 결제일할인
2279,400000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,10.0,,,,커피전문점·제과점 10% 결제일할인
2279,400000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.5,,,,전월 이용금액에 관계없이 해외 1.5% 결제일할인
2280,0,CARD_LEVEL,28,프리미엄 서비스,FREE_SERVICE,,,,,"메탈 플레이트 기본 제공 (교통카드 기능 탑재)
국내 주요 공항 및 특급호텔 월 5회 무료 발레파킹, Amex THE PLATINUM 서비스"
2280,0,CARD_LEVEL,18,카페,FREE_SERVICE,,,,,공항 무료 커피서비스
2281,0,CARD_LEVEL,28,프리미엄 서비스,FREE_SERVICE,,,,,"메탈 플레이트 기본 제공(교통카드 기능 탑재)
국내 주요 공항 및 특급호텔 월 5회 무료 발레파킹, Amex PLATINUM ELITE 서비스"
2281,0,CARD_LEVEL,18,카페,FREE_SERVICE,,,,,공항 무료 커피서비스
2282,0,CARD_LEVEL,28,프리미엄 서비스,FREE_SERVICE,,,,,"국내 주요 공항 및 국내 특급호텔 월 2회 무료 발레파킹
Amex PLATINUM ELITE 서비스"
2282,0,CARD_LEVEL,18,카페,FREE_SERVICE,,,,,공항 무료 커피서비스
2287,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,[MX Black Zone] Shopping Zone 10% 청구 할인
2287,500000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,[MX Black Zone] Food & Drink Zone 10% 청구 할인
2287,500000,CARD_LEVEL,6,기타,RATE_DISCOUNT,10.0,,,,[MX Black Zone] Mobility Zone 10% 청구 할인
2288,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,"신세계백화점, 신세계 아카데미, 시코르닷컴 5% 할인"
2288,400000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,20.0,,,,커피/제과/택시 20% 할인(1만원 이상 결제 건)
2288,400000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,30.0,,,,놀이공원/워터파크 30% 할인
2289,300000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.0,,,,"전월 이용금액에 관계없이, 할인한도 없이 해외 1% 결제일할인"
2289,300000,CARD_LEVEL,13,선택형,RATE_DISCOUNT,50.0,,,,미래지향적 라이프스타일-친환경 소재(Recycling-PVC)를 50% 이상 사용한 삼성 iD EV 카드
2290,500000,CARD_LEVEL,9,주유소,FIXED_AMOUNT,,10000,,,"주유 10,000원 결제일할인"
2290,500000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,대중교통·택시·전기차 충전요금 10% 결제일할인
2290,500000,CARD_LEVEL,6,기타,RATE_DISCOUNT,10.0,,,,고속도로 통행료 10% 결제일할인
2290,500000,CARD_LEVEL,18,카페,RATE_DISCOUNT,30.0,,,,스타벅스 드라이브 스루 30% 결제일할인
2290,500000,CARD_LEVEL,13,선택형,RATE_DISCOUNT,50.0,,,,미래지향적 라이프스타일-친환경 소재(Recycling-PVC)를 50% 이상 사용한 삼성 iD ENERGY 카드
2292,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.7,,,,모든 가맹점에서 이용 시 0.7% 할인
2293,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.7,,,,모든 가맹점에서 이용 시 0.7% 할인
2294,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.7,,,,모든 가맹점에서 이용 시 0.7% 할인
2296,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점 5% 청구할인
2296,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,대중교통 5% 청구할인
2297,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,50.0,,,,"패션플랫폼(지그재그, 무신사, 브랜디, 에이블리) 50% 청구할인"
2297,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점 5% 청구할인
2297,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,대중교통 5% 청구할인
2298,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점 5% 청구할인
2298,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,대중교통 5% 청구할인
2299,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점 5% 청구할인
2299,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,대중교통 5% 청구할인
2300,500000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,국내외 전 가맹점 0.5% 하나머니 적립
2300,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,"백화점, 홈쇼핑, 마트 5% 하나머니 적립"
2300,500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,"패션, 명품 5% 하나머니 적립"
2300,500000,CARD_LEVEL,3,주유,RATE_DISCOUNT,5.0,,,,"주유 5% 하나머니 적립
EV충전 20% 하나머니 적립"
2300,500000,CARD_LEVEL,35,골프,RATE_DISCOUNT,10.0,,,,골프장 / 골프연습장 / 스크린골프 / 카카오골프 10% 하나머니 적립
2300,500000,CARD_LEVEL,29,여행/숙박,RATE_DISCOUNT,10.0,,,,"숙박, 고속철도, 항공 10% 하나머니 적립"
2302,0,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,"할인점, 온라인쇼핑 이용 시 5% 적립
생활친화업종 이용 시 10% 적립"
2304,400000,CARD_LEVEL,4,금융,FREE_SERVICE,,,,,"[적립포인트 투자 서비스]
신한은행 달러 예금 계좌 혜택: 마이신한포인트 외화체인지업 계좌 입금 시 환전수수료 면제(USD 계좌에 한함)"
2311,200000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,15.0,,,,커피빈 15% 할인
2311,200000,CARD_LEVEL,24,마트/편의점,RATE_DISCOUNT,10.0,,,,"GS25, 세븐일레븐 10% 캐시백"
2311,200000,CARD_LEVEL,6,기타,RATE_DISCOUNT,3.0,,,,단골 매장 3% 캐시백
2312,0,CARD_LEVEL,18,카페,RATE_DISCOUNT,15.0,,,,커피빈 15% 할인
2312,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,10.0,,,,"GS25, 세븐일레븐 10% 캐시백"
2312,0,CARD_LEVEL,6,기타,RATE_DISCOUNT,3.0,,,,단골 매장 3% 캐시백
2316,0,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,2.0,,,,대중교통 2% 캐시백
2324,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,국내 가맹점 0.5% 결제일할인
2324,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,3.0,,,,주유·전기차 충전요금·이동통신·인터넷/유선통신·렌탈·보안·방역 3% 결제일할인
2325,300000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,10.0,,,,프레딧 10% 청구 할인
2325,300000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,10.0,,,,"스타벅스, 파리바게뜨, 뚜레쥬르 10% 청구 할인"
2325,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,"SKT, KT, LG U+ 통신요금 자동이체 5% 청구 할인"
2325,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,국내외 전 가맹점 0.5% 청구 할인
2326,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,"학원, 골프/골프연습장, 약국, 미용실 5% 적립"
2329,0,CARD_LEVEL,4,금융,RATE_DISCOUNT,0.6,,,,전월 실적 없이 최대 0.6% 무제한 캐시백
2330,500000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,[생활업종]대중교통 10% 할인
2330,500000,CARD_LEVEL,5,통신,RATE_DISCOUNT,10.0,,,,"[생활업종]SKT, KT, LG U+ 10% 할인"
2330,500000,CARD_LEVEL,33,무이자할부,INSTALLMENT_FREE,,3,,,국내 가맹점 2~3개월 무이자 할부
2331,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,편의점 이용금액 마이신한포인트 5% 적립
2332,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,세탁소 10% 할인
2332,200000,CARD_LEVEL,6,기타,RATE_DISCOUNT,10.0,,,,정육점 10% 할인
2332,200000,CARD_LEVEL,6,기타,RATE_DISCOUNT,5.0,,,,반찬가게 5% 할인
2332,200000,CARD_LEVEL,6,기타,RATE_DISCOUNT,5.0,,,,야채과일가게 5% 할인
2332,200000,CARD_LEVEL,6,기타,RATE_DISCOUNT,5.0,,,,번개장터(번개페이) 5% 할인
2333,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,2.0,,,,스타벅스 이용금액 마이신한포인트 2% 적립
2333,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,2.0,,,,편의점 이용금액 마이신한포인트 2% 적립
2334,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.2,,,,전가맹점 이용금액 마이신한포인트 0.2% 적립
2334,0,CARD_LEVEL,9,주유소,RATE_DISCOUNT,0.2,,,,주유소 이용금액 마이신한포인트 0.2% 추가 적립
2334,0,CARD_LEVEL,19,편의점,RATE_DISCOUNT,0.2,,,,편의점 이용금액 마이신한포인트 0.2% 추가 적립
2338,200000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,대중교통(버스/지하철) 이용 시 최대 5% 적립
2338,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,2.0,,,,생활편의영역 이용 시 최대 2% 적립
2338,200000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.3,,,,해외 이용금액에 대해 1.3% 적립
2340,300000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,7.0,,,,"[온라인] 쿠팡, G마켓, 옥션 7% 청구할인"
2340,300000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,7.0,,,,"[온라인] 로켓와우, 스마일클럽 멤버십 7% 청구할인"
2340,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,7.0,,,,[라이프] 편의점 7% 청구할인
2342,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,투썸플레이스 20% 캐시백
2343,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,2.0,,,,생활편의영역 이용 시 최대 2% 적립
2343,200000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.3,,,,해외 이용금액에 대해 1.3% 적립
2349,300000,CARD_LEVEL,13,선택형,RATE_DISCOUNT,30.0,,,,"[맞춤혜택] 옵션 서비스 1(Needs & Identity Option)
온라인패션·오늘의집 30% 할인 / 스타벅스 50%, 교보문고·스트리밍 30% 할인"
2349,300000,CARD_LEVEL,13,선택형,RATE_DISCOUNT,7.0,,,,"[맞춤혜택] 옵션 서비스 2(My Shopping Otion)
온라인쇼핑몰 / 편의점·다이소·올리브영 / 해외 7% 할인"
2349,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,10.0,,,,이동통신요금·아파트 관리비 10% 결제일 할인
2349,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,대중교통·택시 10% 결제일 할인
2352,0,CARD_LEVEL,24,마트/편의점,RATE_DISCOUNT,3.0,,,,GS가맹점 최대 3% GS&POINT 적립
2352,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.7,,,,국내 전 가맹점 0.7% GS&POINT 적립
2353,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.8,,,,국내 전 가맹점 1~1.8% 포인트적립
2353,0,CARD_LEVEL,26,해외,RATE_DISCOUNT,3.0,,,,해외 전 가맹점 3% 포인트적립
2353,0,CARD_LEVEL,17,대중교통,FREE_SERVICE,,,,,[The Premium] K리무진 버스 무료 이용
2354,400000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,국내 가맹점 0.5%할인
2354,400000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.3,,,,국내 가맹점 우리페이 결제시 0.3% 추가할인
2354,400000,CARD_LEVEL,22,대형마트,RATE_DISCOUNT,1.5,,,,"[LIVING] 이마트, 롯데마트, 홈플러스 1.5% 할인"
2354,400000,CARD_LEVEL,27,교통,RATE_DISCOUNT,1.5,,,,"[LIVING] 대중교통, 택시, 전기차, 주유 1.5% 할인"
2354,400000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,"[ENJOY] 스타벅스, 투썸플레이스, 폴바셋, 이디야, 커피빈, 탐앤탐스, 카페베네, 할리스, 엔제리너스 5% 할인"
2355,400000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,10.0,,,,[레고랜드] 레고랜드 리조트 10% 청구할인
2355,400000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,[배달간식] 배달앱/커피/제과/패스트푸드 10% 청구할인
2355,400000,CARD_LEVEL,6,기타,RATE_DISCOUNT,5.0,,,,[쇼핑교육] 대형마트/온라인쇼핑/소셜커머스/교육 5% 청구할인
2355,400000,CARD_LEVEL,26,해외,RATE_DISCOUNT,5.0,,,,[해외이용] 해외 가맹점 이용 5% 캐시백
2356,300000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,5.0,,,,레고랜드 코리아 5% 환급할인
2356,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,10.0,,,,대중교통(버스/지하철) 10% 환급할인
2356,300000,CARD_LEVEL,5,통신,FIXED_AMOUNT,,2500,,,"SKT, KT, LGU+, LiivM 2,500원 환급할인"
2356,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,20.0,,,,스타벅스 20% 환급할인
2356,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,GS25 5% 환급할인
2357,400000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,30.0,,,,레고랜드 리조트 30% 청구할인
2357,400000,CARD_LEVEL,6,기타,RATE_DISCOUNT,10.0,,,,레고/완구 구매 10% 청구할인
2357,400000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,10.0,,,,백화점/대형마트 10% 청구할인
2357,400000,CARD_LEVEL,32,해외이용,RATE_DISCOUNT,10.0,,,,해외 가맹점 이용 10% 캐시백
2358,500000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,50.0,,,,온라인쇼핑몰 멤버십 50% 결제일할인
2358,500000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.5,,,,해외 1.5% 결제일 할인
2359,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.2,,,,일반 가맹점 이용 시 0.2% 블루멤버스 포인트 적립
2360,1500000,CARD_LEVEL,11,테마파크,RATE_DISCOUNT,10.0,,,,"[지역 특화 서비스]롯데월드 부산, 스카이라인루지 부산 10% 할인"
2360,1500000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,5.0,,,,[지역 특화 서비스] 오프라인 쇼핑 5% 할인
2360,1500000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,5.0,,,,[지역 특화 서비스] 온라인 쇼핑 5% 할인
2361,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,모든 가맹점 0.5% 기본 캐시백
2361,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.0,,,,"전월 실적 충족하면, 모든 가맹점 1% 특별캐시백"
2363,300000,CARD_LEVEL,12,푸드,RATE_DISCOUNT,10.0,,,,식음료 10% 청구할인
2363,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,자기관리(미용/스포츠) 5% 청구할인
2364,400000,CARD_LEVEL,27,교통,RATE_DISCOUNT,10.0,,,,대중교통·택시 10% 결제일할인
2364,400000,CARD_LEVEL,5,통신,RATE_DISCOUNT,10.0,,,,이동통신·스트리밍 10% 결제일할인
2364,400000,CARD_LEVEL,31,카페/디저트,RATE_DISCOUNT,10.0,,,,커피전문점·편의점 10% 결제일할인
2364,400000,CARD_LEVEL,6,기타,RATE_DISCOUNT,1.5,,,,해외·항공·철도 1.5% 결제일 할인
2365,400000,CARD_LEVEL,5,통신,FIXED_AMOUNT,,15000,,,"[자동이체 청구할인] 통신요금 자동이체 최대 15,000원 청구할인"
2365,400000,CARD_LEVEL,6,기타,FIXED_AMOUNT,,15000,,,"[자동이체 청구할인] 기타 자동이체 가맹점 최대 15,000원 청구할인"
2369,300000,CARD_LEVEL,14,생활,RATE_DISCOUNT,5.0,,,,"일상 가맹점, 업종에서 5% 해피포인트 적립"
2369,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,국내외 온·오프라인 가맹점에서 최대 0.5% 해피포인트 적립
2370,300000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.2,,,,국내 가맹점 0.2% 적립
2370,300000,CARD_LEVEL,1,쇼핑,RATE_DISCOUNT,1.0,,,,"[DAILY] 해외, 쿠팡, 11번가, 이마트, 롯데마트 1% 적립"
2370,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,1.0,,,,"[DAILY] 대중교통, 전기차충전, 주유 1% 적립"
2370,300000,CARD_LEVEL,6,기타,RATE_DISCOUNT,0.5,,,,[DAILY] UNIQ DAILY 0.5% 한번 더 적립
2370,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,1.0,,,,"[EAT] 스타벅스, 투썸플레이스, 이디야 1% 적립"
2370,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,1.0,,,,"[EAT] CU, 세븐일레븐, GS25 1% 적립"
2373,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,2.0,,,,생활편의영역 이용 시 최대 2% 적립
2373,200000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.3,,,,해외 이용금액에 대해 1.3% 적립
2374,200000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,5.0,,,,대중교통(버스/지하철) 이용 시 최대 5% 적립
2374,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,2.0,,,,생활편의영역 이용 시 최대 2% 적립
2374,200000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.3,,,,해외 이용금액에 대해 1.3% 적립
2376,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.7,,,,국내외 가맹점 0.7% 할인
2376,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.0,,,,국내외 가맹점 1% 할인
2376,0,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,50.0,,,,"온라인쇼핑몰 멤버십 50% 할인
전월 이용금액 30만원 이상 시 제공"
2376,0,CARD_LEVEL,10,영화,FIXED_AMOUNT,,3000,,,"영화 3,000원 할인
전월 이용금액 30만원 이상 시 제공"
2378,300000,CARD_LEVEL,13,선택형,RATE_DISCOUNT,10.0,,,,"A팩: 온라인쇼핑, 대형마트, 렌탈/이동통신요금 10% 적립
B팩: 학원/서점 업종, 식품/배달 업체, 슈퍼마켓, 제과/아이스크림업종 10% 적립"
2379,200000,CARD_LEVEL,14,생활,RATE_DISCOUNT,2.0,,,,생활편의영역 이용 시 최대 2% 적립
2379,200000,CARD_LEVEL,26,해외,RATE_DISCOUNT,1.3,,,,해외 이용금액에 대해 1.3% 적립
2385,500000,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,국내외 가맹점 L.POINT 0.5% 적립
2385,500000,CARD_LEVEL,15,면세점,RATE_DISCOUNT,15.0,,,,롯데면세점 5~15% 현장할인
2386,300000,CARD_LEVEL,17,대중교통,RATE_DISCOUNT,30.0,,,,"[교통서비스 할인(모바일티머니)]
대중교통(버스, 지하철) 30% 결제일 할인"
2386,300000,CARD_LEVEL,27,교통,RATE_DISCOUNT,20.0,,,,"[교통서비스 할인(티머니GO)]
고속/시외 버스, 따릉이, 킥보드, 택시 20% 결제일 할인"
2386,300000,CARD_LEVEL,7,백화점,RATE_DISCOUNT,5.0,,,,"[생활서비스 할인]
4대 백화점 5% 결제일 할인"
2386,300000,CARD_LEVEL,19,편의점,RATE_DISCOUNT,5.0,,,,"[생활서비스 할인]
5대 편의점 5% 결제일 할인"
2386,300000,CARD_LEVEL,5,통신,RATE_DISCOUNT,5.0,,,,"[생활서비스 할인]
이동통신요금 자동이체 5% 결제일 할인"
2386,300000,CARD_LEVEL,18,카페,RATE_DISCOUNT,5.0,,,,"[생활서비스 할인]
커피전문점 5% 결제일 할인"
2388,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,3.0,,,,전월 이용금액에 따라 국내외 가맹점 이용금액 최대 3% 넥슨 현대카드 포인트 적립
2389,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,제한 없이 기본 0.5% 적립
2389,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,1.5,,,,이용금액 30만원 이상 시 1.5% 추가 적립
2390,0,CARD_LEVEL,2,모든가맹점,RATE_DISCOUNT,0.5,,,,월 이용금액 50만원 한도까지 실적 조건 없이 0.5% 넥슨 현대카드 포인트 적립
2392,300000,CARD_LEVEL,21,온라인쇼핑,RATE_DISCOUNT,7.0,,,,CJ온스타일 7% 결제일 할인
2392,300000,CARD_LEVEL,8,패밀리레스토랑,RATE_DISCOUNT,20.0,,,,VIPS 20% 결제일할인
2392,300000,CARD_LEVEL,10,영화,FIXED_AMOUNT,,4000,,,"CGV 4,000원·8,000원 결제일할인"
